nev_name,avg_sed_ret_ratio_diff_1992_2020,stdev_sed_ret_ratio_diff_1992_2020,valid_count_sed_ret_ratio_diff_1992_2020,count_sed_ret_ratio_diff_1992_2020,p5_sed_ret_ratio_diff_1992_2020,p95_sed_ret_ratio_diff_1992_2020,avg_sed_export_diff_1992_2020,stdev_sed_export_diff_1992_2020,valid_count_sed_export_diff_1992_2020,count_sed_export_diff_1992_2020,p5_sed_export_diff_1992_2020,p95_sed_export_diff_1992_2020,avg_coastal_risk_esa_diff_1992_2020,stdev_coastal_risk_esa_diff_1992_2020,valid_count_coastal_risk_esa_diff_1992_2020,count_coastal_risk_esa_diff_1992_2020,p5_coastal_risk_esa_diff_1992_2020,p95_coastal_risk_esa_diff_1992_2020,avg_usle_diff_1992_2020,stdev_usle_diff_1992_2020,valid_count_usle_diff_1992_2020,count_usle_diff_1992_2020,p5_usle_diff_1992_2020,p95_usle_diff_1992_2020,avg_polllination_diff_1992_2020,stdev_polllination_diff_1992_2020,valid_count_polllination_diff_1992_2020,count_polllination_diff_1992_2020,p5_polllination_diff_1992_2020,p95_polllination_diff_1992_2020,avg_n_ret_ratio_diff_1992_2020,stdev_n_ret_ratio_diff_1992_2020,valid_count_n_ret_ratio_diff_1992_2020,count_n_ret_ratio_diff_1992_2020,p5_n_ret_ratio_diff_1992_2020,p95_n_ret_ratio_diff_1992_2020,avg_n_retention_diff_1992_2020,stdev_n_retention_diff_1992_2020,valid_count_n_retention_diff_1992_2020,count_n_retention_diff_1992_2020,p5_n_retention_diff_1992_2020,p95_n_retention_diff_1992_2020,avg_nature_access_diff_1992_2020,stdev_nature_access_diff_1992_2020,valid_count_nature_access_diff_1992_2020,count_nature_access_diff_1992_2020,p5_nature_access_diff_1992_2020,p95_nature_access_diff_1992_2020,avg_n_export_diff_1992_2020,stdev_n_export_diff_1992_2020,valid_count_n_export_diff_1992_2020,count_n_export_diff_1992_2020,p5_n_export_diff_1992_2020,p95_n_export_diff_1992_2020
Puerto Rico,0.005818878340290968,0.01837139952921341,66732,101175,-0.005137619376182556,0.03237906992435454,-31.157361761263896,268.30296350802894,68360,101175,-146.16171951293944,0.5399053573608396,0.027987333382750078,0.48783794202335795,1189,101206,-0.8376865983009338,0.9488498210906963,-348.4130102229209,2429.8165994886995,94787,101175,-1919.6700439453125,0.0,1.445112308029603,2.4672223254917127,23376,101186,-1.3603596091270447,7.088633418083191,0.0039121872915223324,0.06218951245881507,66938,101174,-0.030127996206283564,0.050498390197753346,-52.92034181063246,210.36844937184807,67435,101176,-696.532177734375,0.04913291931151989,108794.83561643836,595237.0547704882,1168,1200,0.0,1825630.8562499995,-5.329770797805294,26.627009060702864,67435,101176,-57.05178833007812,1.0506248712539557
Qatar,0.006679752337857612,0.012755021524407379,2544,136286,0.0,0.029000434279441826,-0.1535838858429092,0.528839095041033,2676,136286,-0.8798772096633911,0.0,-0.0020929946415666222,0.032683505256163245,69,136299,-0.045887287706136703,0.06410387605428691,-1.2676581728539074,4.6317822820786345,4581,136286,-9.846870422363281,0.0,,,0,136297,,,-0.0033847696830564666,0.018319976912881075,15973,136288,-0.01872432231903076,0.0,0.493796775072494,4.868121868606866,100698,136288,0.0,0.0,-1846.5706618962433,61715.25448458045,1118,1138,0.0,0.0,0.23656906045800313,2.1135459157436856,100698,136288,0.0,2.5704503059387207e-07
Republic of Serbia,nan,nan,1071010,1296071,-0.009181267023086546,0.02777948975563045,-1.394212052288815,61.78465621338293,1293049,1296071,-6.37337474822998,0.34594669342040996,,,0,1296065,,,-7.7702740186439305,439.31772847547813,1294255,1296071,0.0,0.0,0.0016662800795076338,1.2819348855542403,548941,1296083,-1.5755791664123535,1.2196125984191895,-0.0020338569902328364,0.04329539160073139,1037123,1296086,-0.018376994132995605,0.025469958782196045,-0.5001723838233868,48.974301779179804,1041281,1296086,-3.953765869140625,0.4595794677734375,4141.733558830635,78855.62206542504,20695,20695,0.0,0.0,-0.36195371974519847,10.30256608028106,1041281,1296086,-1.011016845703125,0.5018081665039062
Republic of the Congo,0.001885693884655855,0.011846199769732415,3397550,3601837,-0.003393888473510742,0.01835838258266448,-4.077671629010664,105.81847313427957,3582917,3601837,-5.125511360168457,0.022966774553060385,0.5197052629026648,0.5791036936596691,438,3601812,0.04403948783874512,1.2077188313007352,-39.34083581136802,915.3196298161424,3590547,3601837,-14.03515682220458,0.0,0.02459621090534463,0.10673831757768333,149421,3601850,-0.01847880892455578,0.10763470828533173,0.000503674269682136,0.025730454700852657,3407322,3601843,-0.02675667107105254,0.031161066889762862,0.09764510349805942,3.795237708060748,3417552,3601842,-0.000152587890625,2.848051452636689,46.28291722556359,6674.803310993071,46222,46222,0.0,0.0,-0.2426261546276399,1.815086093741395,3417552,3601842,-2.734416198730468,0.0
Romania,inf,nan,3269704,3578949,-0.009842506051063536,0.02279045581817618,-1.003205538169225,24.804238652331808,3549404,3578949,-5.156569671630859,0.15058025121688567,0.0786365197193449,0.41538498927176454,893,3578963,-0.5497361421585083,0.6848614811897278,-5.306993929692984,142.1384494237824,3559787,3578949,0.0,0.0,0.1092737007332753,0.8946603357300688,1488936,3578948,-0.4541251137852669,1.439030110836029,0.025599942526532568,0.04345732395940746,3300001,3578937,-0.0008444786071777344,0.07778239250183105,-2.1670103829329412,23.092290530379923,3331236,3578937,-5.311516761779785,0.0016021728515625,3584.314947879769,79432.45430862624,39524,39795,0.0,0.0,-0.5439496781374841,8.540731864550485,3331236,3578937,-1.2867813110351562,0.7438833713531494
Russia,nan,nan,121916243,147057838,-0.0088731050491333,0.004533290863037109,0.4179704814571555,28.700215364833255,129440739,147057838,-0.028525352478027344,0.07007932662963867,-0.09931763209333858,0.7082552683075971,150088,379935278,-1.30454078912735,0.9650740921497313,4.364963446718708,208.37574394877817,130520567,147057838,0.0,0.0,0.01809954328684422,1.1275174815594449,21388808,380276928,-0.08079274743795395,0.07462906092405319,0.0018727074530909122,0.038787274055148556,122395260,147056844,-0.009159207344055176,0.04226124286651611,0.18935741369702863,9.926946970144416,124265565,147056844,-0.01877593994140625,0.6674118041992188,-295.29488097700767,100123.85875653391,4476362,4502842,0.0,0.0,0.05472871748500882,2.276803295750196,124265565,147056844,-0.05373382568359375,0.32529592514038086
Rwanda,-0.003651826314150428,0.03405126453029499,238726,266338,-0.06378047168254852,0.026455193758010864,65.6703722590515,1005.887412503,254930,266338,-120.3158592224121,330.1879409790034,,,0,266337,,,121.08556858745538,4331.388728255894,254930,266338,0.0,0.0,0.2779143692118193,3.375745324406029,146743,266323,-3.2850496768951416,5.866564846038818,-0.005764215999525667,0.06948744089719747,237175,266330,-0.11423619389533997,0.07213950157165525,-0.32625655694123157,7.966334960958274,252023,266330,-10.747730636596678,8.169834899902341,8260.604959630911,132680.55350029867,867,6640,0.0,0.0,0.6554974645171274,6.799589703534322,252023,266330,-6.468713283538818,12.19241561889648
Saint Barthelemy,,,0,322,,,,,0,322,,,-0.04483831478999211,0.4450795164833492,65,322,-0.04478278160095215,-0.0017189979553223198,148.15940730733084,579.5198404041331,133,322,0.0,1063.584497070312,,,0,321,,,,,0,321,,,,,0,321,,,0.0,0.0,2,4,0.0,0.0,,,0,321,,
Saint Helena,,,0,6128,,,,,0,6128,,,-4.76837158203125e-08,2.3360154559928684e-07,5,6125,-2.384185791015625e-07,2.384185791015625e-07,,,0,6128,,,,,0,6123,,,,,0,6129,,,,,0,6125,,,-36.30703209186422,192.11874993308894,29,46,0.0,0.0,,,0,6125,,
Saint Kitts and Nevis,,,0,3211,,,,,0,3211,,,-0.06232810574908589,0.3583638953654177,344,3213,-0.5805227607488631,0.15041044354438765,301.24780701754383,2301.536180132789,2223,3211,0.0,59.604345703125304,,,0,3203,,,,,0,3210,,,,,0,3210,,,0.0,0.0,25,30,0.0,0.0,,,0,3210,,
Saint Lucia,,,0,6899,,,,,0,6899,,,-0.05284173488616943,0.3050045960274751,120,6901,-5.960464477539063e-08,0.008440971374511719,-3.212162776898734,582.2625755371764,5925,6899,0.0,0.0,,,0,6893,,,,,0,6898,,,,,0,6898,,,0.0,0.0,14,26,0.0,0.0,,,0,6898,,
Saint Martin,,,0,785,,,,,0,785,,,0.4514604348402757,0.3712665168925814,26,785,0.14186275005340576,1.1347641497850418,-187.98362473903967,1747.97970230088,479,785,0.0,110.20774459838805,,,0,781,,,,,0,785,,,,,0,785,,,,,0,15,,,,,0,785,,
Saint Pierre and Miquelon,,,0,3965,,,,,0,3965,,,-0.8980063396951427,0.8869751988199907,230,3969,-3.0704888343811034,0.11351227760314941,-6.060048352951972,126.9231166252641,2384,3965,0.0,0.0,,,0,3969,,,,,0,3962,,,,,0,3962,,,0.0,0.0,29,47,0.0,0.0,,,0,3962,,
Saint Vincent and the Grenadines,,,0,4571,,,,,0,4571,,,0.11472708150881146,0.2707994984948666,109,4570,0.07080864906311035,0.1739441156387329,-64.42898000963392,1291.1580964679406,3114,4571,0.0,0.0,,,0,4579,,,,,0,4573,,,,,0,4573,,,0.0,0.0,31,43,0.0,0.0,,,0,4573,,
Samoa,,,0,32006,,,,,0,32006,,,,,0,32007,,,,,0,32006,,,,,0,32006,,,,,0,32006,,,,,0,32004,,,0.0,0.0,437,454,0.0,0.0,,,0,32004,,
San Marino,0.0023235825070163658,0.00836943010642282,342,892,7.744431495666504e-05,0.010428175330162041,-26.328330592105264,149.74633596818356,342,892,-34.70271606445312,-0.0009261488914489754,,,0,891,,,-101.25645494674887,499.8506192099684,892,892,-607.707223510742,0.0,0.023827056884765625,0.1894618336312098,450,895,0.0,0.0,-0.004679043220120226,0.04760535801674502,229,892,-0.05351777076721191,0.0,0.6679081217447916,4.3369375671405725,225,892,-0.0001220703125,0.0,0.0,0.0,4,4,0.0,0.0,0.3619498019748264,2.40407126988146,225,892,0.0,0.002972412109374988
Saudi Arabia,-0.00043325890979647774,0.014939820071538986,1149512,22220539,-0.015872606635093687,0.01565861701965332,-1.0056682168352988,106.69382541554347,1968388,22220539,-1.7758476555347438,1.6075848579406644,-0.5769351190197729,0.798693171557605,501,22220170,-2.1453771591186523,0.22046446800231934,-5.662617265785025,364.122759683395,1989924,22220539,0.0,0.0,4.578617833554243,14.59746305377554,89026,22220493,-2.0048093795776367,26.508453369140625,-0.0011835990225385132,0.0469750841265764,2780474,22220598,-0.00293223261833191,0.0,0.1114017671799674,4.407602123720789,20402789,22220600,0.0,0.0,-240.40476078709176,23290.806423565788,468662,469575,0.0,0.0,0.07047426824832624,1.9750982021494452,20402789,22220600,0.0,0.0
Senegal,0.0008611607297849655,0.006364287701198196,1985623,2142636,-0.001228034496307373,0.008434468507766718,-0.033967857324460664,3.366596917973457,2084604,2142636,-0.1377999916672706,0.011319632828235622,-0.25167500275423266,0.5221082368971653,1436,2142535,-0.9190094470977783,0.16320037841796875,-0.1430329935913469,36.52831388194998,2119010,2142636,0.0,0.0,0.014742080043713541,0.8146302661187768,506565,2142526,-0.026515452936291692,0.062319351732730836,0.01181756311806279,0.033768432503126174,1992516,2142643,-0.020427972078323364,0.0674082487821579,0.4449526892096052,10.860567421330366,2011539,2142641,0.0,2.7268569946289,-383.6221342472229,5817.678351163072,4231,29995,0.0,0.0,-0.1665027374562462,3.0823388613008174,2011539,2142641,-2.7681236743927,0.0
Seychelles,,,0,7176,,,,,0,7176,,,-0.1378315716255002,0.05615580895243783,123,7183,-0.18949460983276367,-0.04737353324890137,,,0,7176,,,,,0,7172,,,,,0,7177,,,,,0,7175,,,0.0,0.0,43,115,0.0,0.0,,,0,7175,,
Sierra Leone,0.000749830482697892,0.01643139128264421,697350,774144,-0.01679316163063049,0.020272141695022575,-3.6768820529737605,234.49213631939745,727530,774144,-11.886862564086913,10.291918182372953,0.23854038253029944,0.38450446514371994,1315,774171,-0.20345652103424072,0.6910776495933533,-4.692830481807948,1785.490087514491,759535,774144,0.0,0.0,-0.0038049150902623374,0.11578087255074344,257264,774160,-0.11352174654603005,0.07855685539543593,0.0042814165656049775,0.03503952836649729,696563,774136,-0.03628037571907044,0.05379937887191778,0.050705755732759726,4.159660449187548,702454,774136,-3.2408954620361325,3.7599336624145505,-1242.7574071678096,51739.0663762648,15458,15722,0.0,0.0,-0.12292612087410706,2.2460118604281982,702454,774136,-3.4548547983169553,2.0747583508491454
Singapore,-0.009372538673999774,0.00839905656148217,1172,7516,-0.024103471636772154,0.0006827503442764293,-2.9294622605846774,14.790425344179104,1240,7516,-26.48554744720459,9.70197553634643,0.027556484395807438,0.6157599979326223,77,7513,-0.050198841094970706,0.11443822085857391,-128.0419062832801,444.46781440897456,4695,7516,-714.7758605957031,157.0742568969729,0.2716628928589665,0.9269901148450134,153,7520,-0.42152228355407717,2.5818334579467805,-0.14556475580132308,0.12196355777738721,757,7516,-0.3315132141113281,0.0,-5.74410617941677,9.147205187725769,808,7517,-19.26396236419678,7.168416213989255,-440304.5801526718,1689301.249964503,131,160,-5767990.0,0.0,9.241968740331064,8.4544775735193,808,7517,0.0,22.92557373046875
Sint Maarten,,,0,425,,,,,0,425,,,-0.02081681110642173,0.7170958770730997,22,427,-0.8375690817832947,1.4822368264198298,-56.64699505447248,745.1562364294327,218,425,-1330.805841064453,559.3098968505822,,,0,425,,,,,0,425,,,,,0,425,,,,,0,2,,,,,0,425,,
Slovakia,-0.00047454327551026826,0.018142902976517317,735471,777430,-0.02102118730545044,0.017456799745559692,0.39202343698679365,28.370650244054982,776369,777430,-2.5171241760253906,1.3641364574432373,,,0,776130,,,2.3529483080854594,210.54642535415374,776369,777430,0.0,0.0,0.16198493524823307,1.6574897234283794,232040,777438,-0.7674972653388977,1.796103179454802,0.01429255922660461,0.05209222613368102,738778,777423,-0.006388193368911748,0.0777437746524811,-2.2142753812806606,57.36151646302714,741383,777423,-4.570822143554689,0.45343017578125,-522.5525981104652,71777.19930980139,2752,2752,0.0,0.0,-0.39806753054763866,17.94023888958811,741383,777423,-0.7054901123046875,1.0015813827514675
Slovenia,-0.009492831945776213,0.022865138317515663,279234,301188,-0.05687122046947479,0.0018701821565627677,17.670200213285632,333.9697774574252,290690,301188,-0.14868047460913658,31.938634109497062,0.02927041866562583,0.02414609634322196,22,301154,0.0001507401466369629,0.049361228942871094,103.69522363408721,2190.3367520114584,300312,301188,0.0,61.92820358276367,0.0351672933455982,1.1017253410255365,66433,301176,-0.49887751340866066,0.49517232179641724,-0.047089600609569515,0.16701206675283,277778,301180,-0.5975191801786423,0.01847296953201294,39.52803606954416,324.4014292063836,277464,301180,-92.26051025390625,18.666186523437204,-23304.760991207033,122614.9369392026,2502,2502,0.0,0.0,15.713278118963181,78.86130891464958,277464,301180,0.0,152.56307983398438
Solomon Islands,-0.0011416211246674153,0.00638508463936783,98154,324869,-0.005099618434906002,0.0,5.131298425362377,92.41948059651479,99896,324869,0.0,0.2896583080291748,-0.04454535561046381,0.844238825945027,870,324867,-1.507894617319107,1.1231615424156185,77.17788545221238,2049.5132340767423,247041,324869,0.0,0.0,,,0,324867,,,-0.0002502842446557979,0.008846872849465264,98649,324890,0.0,0.0,0.05405296709840187,1.4336007262096269,99241,324892,0.0,0.0,,,0,5081,,,0.00702555664092021,0.18081584608159193,99241,324892,0.0,0.0
Somalia,-1.0970287175019472e-05,0.009653354038855387,5473852,6719359,-0.008003473281860352,0.008363094925880443,0.022019228261177495,24.951185087059525,5789044,6719359,-0.194401079416275,0.22396209239959664,0.022876982887585957,0.03600783102377424,12,6719607,-0.02885976061224937,0.05542397499084473,-0.7893611994705577,166.34887572959167,5879394,6719359,0.0,0.0,0.001760206636359996,0.09126694841690558,398776,6719495,-0.05906644929200411,0.05708678439259529,0.001084476608671447,0.022180704747596276,6128314,6719343,-4.225969314575195e-05,0.013542258739471347,0.2819092460345079,7.2881403190351515,6221359,6719359,-3.814697265625e-06,0.8327831268310391,-160.5009455979398,10213.141542881964,198816,200467,0.0,0.0,0.023111411931862474,1.992240299840813,6221359,6719359,-0.5378495693206786,3.814697265625e-05
South Africa,-0.002110389126794497,0.011827787969533165,13920612,14666687,-0.017131686210632324,0.002019166946411133,2.5575318561993523,63.701439275135264,14425999,14666687,-0.0903477668762207,3.341750049591054,0.040460742960817565,0.6018701380754192,2573,14667006,-1.0106624126434327,0.9973363876342773,10.42449714759118,368.75398676616993,14558397,14666687,0.0,0.0,0.02364607314998771,0.7839581057203062,1879474,14666833,-0.10503913536667824,0.14091377332806543,0.0007158518826339584,0.03848650099829604,13922004,14666729,-0.042492440342903136,0.0567911773920059,1.9891170754286374,45.92629942000757,14001751,14666667,-1.4488983154296875,0.1925525665283203,-17991.28038638105,409172.4678823998,284486,286034,0.0,0.0,0.8437301877458041,11.702859068120775,14001751,14666667,-2.2411346435546875e-05,3.0541616678237915
South Georgia and the Islands,,,0,76147,,,,,0,76147,,,,,0,71314,,,,,0,76147,,,,,0,78328,,,,,0,71321,,,,,0,78334,,,0.0,0.0,798,963,0.0,0.0,,,0,78334,,
South Korea,-0.01763938966560877,0.04143782178358199,1026253,1323411,-0.11147812604904175,0.014503300189971896,119.27277288662351,807.3015828534675,1068255,1323411,-15.019500732421871,666.3887207031232,-0.3316311840751064,0.7536329843237132,3173,1323362,-2.043818426132202,0.18612108230590813,485.54440684615764,3947.3743511677344,1223460,1323411,0.0,2954.77880859375,-0.26978862745335913,10.961194004850388,494577,1323375,-21.513901519775384,15.77472400665283,-0.055362084319272475,0.1778563315395897,1024404,1323410,-0.46001243591308594,0.11261210739612579,65.63058370989016,414.89431670797825,1032602,1323410,-162.49042358398435,985.8188415527343,-105012.0915114873,1975571.3823649534,20675,21466,-56110.05703125,0.0,30.650393859395972,127.00964402135472,1032602,1323410,-7.127523422241142e-05,256.5790924072264
South Sudan,0.0016262033614820655,0.006241444058682236,5994971,6668885,-0.0027627944946289062,0.012211352586746216,-0.42036673939127683,29.99460751162412,6664869,6668885,-0.3251143097877501,0.019040817022323547,,,0,6668883,,,-4.101916466487719,336.9200268880959,6664870,6668885,-3.487924671173094,0.0,-0.001371086617199553,0.05790771649332871,287788,6668863,-0.06907597109675408,0.058046222478147974,0.005787761840897274,0.021380541645967335,6043102,6668904,-0.0054778426885604865,0.05223226249217988,0.4768762312168375,3.37275329989114,6091027,6668905,-0.9332382202148439,4.1513496398925795,-219.1775744826574,13964.995877153557,102205,102205,0.0,0.0,-0.4354200859723656,1.8007506373656947,6091027,6668905,-3.949838089942932,0.4874797821044936
Spain,-0.00021125457937728022,0.015222522068544696,6380149,6964922,-0.016607463359832764,0.015238952636718706,0.6570733057768778,84.80273179611324,6624703,6964922,-2.658546257019043,2.5671303272247314,-0.027940422859682068,0.6821739616853041,3969,6963187,-0.5026907920837402,0.2474050521850586,2.5938341883536737,527.7958424489944,6870012,6964922,0.0,0.0,0.09328507200075939,1.0110470836760046,2559973,6964995,-0.414304256439209,1.1112070798873894,-0.007793172072030371,0.12229113984001866,6373145,6964937,-0.11196281909942625,0.10203007459640501,4.826879324740194,113.28601419853007,6408911,6964936,-2.17230224609375,1.5263004302978516,-5481.8798806047,216863.0456509702,124293,125603,0.0,0.0,1.5852527831951482,29.16891179216157,6408911,6964936,-0.16513925790786743,2.7934107780456543
Spratly Islands,,,0,149,,,,,0,149,,,,,0,151,,,,,0,149,,,,,0,147,,,,,0,150,,,,,0,150,,,,,0,3,,,,,0,150,,
Sri Lanka,-0.0037218133024732756,0.01709547082418237,598326,709583,-0.030981123447418213,0.011345341801643372,5.799535698544563,309.7790392632684,628471,709583,-4.155778884887695,15.712451457977295,0.09443329972682205,0.4084170349954671,903,709575,-0.07772457599639893,0.8537124574184417,43.506246171878786,2986.8266006855774,680817,709583,0.0,57.567364501952795,0.030984279971680437,2.8124800859349186,291936,709541,-2.3282058238983154,1.9653822779655457,-0.006478908007804024,0.07069761588790759,599114,709565,-0.08381494283676147,0.037199637293815584,0.5753209572212461,194.15385027812323,611238,709566,-36.937886047363264,10.49637126922608,5205.296488508458,266671.2661363335,14837,15169,0.0,0.0,1.7972179003923185,44.024248405467425,611238,709566,-3.833441400527954,40.75460586547853
Sudan,-0.00034566930444005547,0.008708832350101992,8588699,20529999,-0.011554068326950072,0.009643971920013428,0.4175389042273854,33.29276456656086,9189297,20529999,-0.2747920155525207,0.4989280700683594,-0.0057696593659264704,0.12422161166927016,84,20530264,-0.08263880014419556,0.16204327642917618,3.0947277186320874,205.84758578938516,9207020,20529999,0.0,0.0,0.005153795699996693,0.047746481874370854,2842492,20530075,-0.025325846951454876,0.08662930279970162,0.0006707145566697952,0.026976243977701354,9918273,20529968,-0.022822463512420652,0.04308341741561894,0.3496238002255434,4.537723184856136,19323111,20529963,0.0,1.9468765258789062,-745.5660323013481,183900.98242216435,284694,285341,0.0,0.0,0.02645141968857913,1.583872282884231,19323111,20529963,-0.16768670082092285,0.010793447494506836
Suriname,-0.0002332282227121957,0.0017839734823785606,1448810,1546280,-0.00039467513561248797,0.0,0.011952820000439356,0.7614556277301306,1513578,1546280,0.0,0.00010801970202010088,-0.38064753219547165,0.6515893654957273,5057,1546361,-1.5414092540740967,0.424080491065979,0.3859287910568562,13.93717022444331,1524654,1546280,0.0,0.0,-0.049373933810577746,0.15088781715215493,8161,1546312,-0.24320176243782043,0.06261196732521057,-0.00039841819370764996,0.012776268304203149,1455135,1546281,0.0,0.0,1.4310525364485371,37.68712048316343,1471664,1546290,0.0,0.0,-2.733485760207149,254.20317941528646,18296,18331,0.0,0.0,0.126399351346503,3.447038265095706,1471664,1546290,0.0,0.0
Sweden,-0.005052955066494864,0.01600457509497637,1111740,2884356,-0.028997734189033498,6.735324859619141e-06,0.15778635975339056,2.5435613355927678,1218607,2884356,-1.354897540295495e-06,0.3352734446525574,-0.29014904221763566,0.48885938048741273,42879,10301904,-1.0131049156188965,0.19128060340881348,1.1673284409995586,17.396883763404123,1395176,2884356,0.0,0.9364527612924576,0.34208087303416096,3.060705382096637,433975,10301813,-0.04234008528292179,4.823987770080565,-0.012332839301715309,0.07428695232037183,1113210,2884347,-0.10243672132492065,0.022874176502227783,15.399043704110024,130.53568350325,1210504,2884347,-5.776540756225586,5.061866760253906,-8550.988240710161,84278.68830115335,99921,101755,0.0,0.0,7.9469981098782,40.50438194374554,1210504,2884347,0.0,56.28759765625
Switzerland,-0.005784473986368249,0.020432789671639206,562171,629700,-0.042447805404663086,0.01133197546005249,18.956859821226615,358.6979863774492,596845,629700,-7.087951660156249,85.599609375,,,0,629618,,,48.68782317820779,1849.0774453307195,600288,629700,0.0,57.98366470336937,1.1565107381752313,7.595290229927658,98818,629654,-1.004293727874756,14.815783882141092,-0.0185659205598564,0.09451749708513495,561001,629721,-0.13269907236099243,0.019268333911895752,-8.195892040998459,106.21784551438928,591632,629721,-10.013263702392578,6.085776901245039,-7292.966537112523,327185.5438268821,10549,10651,0.0,0.0,-1.394393706729859,37.33228163961994,591632,629721,-0.2170886993408203,7.446747732162399
Syria,0.0011508437759969927,0.008576728922712417,1257958,2393377,-0.003636422753334043,0.011563369631767267,-1.782143285686936,105.76417286103823,1483428,2393377,-0.712868919968605,0.10371094346046367,0.044852514230706395,1.2924714369373698,263,2393409,-2.6258080482482904,3.0551564931869497,1.1544641389924664,487.6928939975819,1497002,2393377,0.0,0.0,0.39163427639947046,2.018902722662853,308188,2393337,-1.5575420677661895,4.173697447776794,-0.014642148911176104,0.19385850263000284,982838,2393335,-0.5345680028200147,0.12180787026882164,0.7714814172282024,39.66902721857798,2150056,2393335,-0.07482528686523438,0.0037576667964458466,823.3097687433133,103190.51920830653,24302,24305,0.0,0.0,0.02810757094815205,10.385277643814097,2150056,2393335,-0.0018269227584823966,0.6083469390869141
Ṣo Tom̩ and Principe,-0.003936191063142766,0.013230314154990522,1416,11324,-0.03034628927707672,-1.0088086128234863e-05,7.684776193561138,47.69172806276391,1423,11324,7.559359073639032e-06,25.797982788085825,0.1582874818281694,0.5061719739232304,99,11341,-0.09474730491638184,0.4427537202834968,-123.65895784543325,1937.1919155204778,9394,11324,-213.0363021850586,0.0,,,0,11340,,,0.00036277466434497655,0.0021205050553764564,1413,11326,0.0,0.0,0.0,0.0,1334,11325,0.0,0.0,-1738.0054290254238,17812.7604403033,118,120,0.0,0.0,0.0,0.0,1334,11325,0.0,0.0
Taiwan,-0.005142180842328995,0.02477119436286818,356526,424779,-0.04626666009426117,0.014162391424179077,129.54037544007502,1767.6256457324223,367835,424779,-16.357533264160157,115.0210601806634,-0.025892160371413498,0.5583440512786437,3665,424802,-0.44970476627349854,0.2595653533935547,780.2185031449999,12184.00839955205,400159,424779,0.0,0.0,1.5326572297483372,21.544259962845906,94412,424793,-36.02820949554443,39.57045669555654,-0.004551613380121141,0.03600778833000304,258109,424776,-0.0021314501762390104,0.0,0.008299938562291538,1.2075053588345537,249446,424776,0.0,0.0,-56592.615729832825,1007773.0193671045,8913,9411,0.0,0.0,0.08604282715497542,0.9352154642794166,249446,424776,0.0,1.1444091796875e-05
Tajikistan,0.0009027437814721519,0.01090767743013612,1214963,1902976,-0.006148624420166015,0.01191123127937313,0.0026332699128193055,526.564358415081,1295585,1902976,-11.361495971679686,6.760517883300823,,,0,1902946,,,2.8980412780237095,1833.617863015825,1297785,1902976,0.0,0.0,0.17054596152247206,1.8685623332117247,306692,1902944,-0.22814178466796875,1.9226682901382472,0.0028464396221594425,0.06417295909599761,1623317,1902977,-0.060503554344177216,0.09726357460021971,0.09000169692278369,18.73728792505928,1799581,1902977,-0.1802520751953125,0.0086212158203125,-1640.1448527996922,50548.33763516276,25985,25985,0.0,0.0,-0.09054004272383405,6.541851904782001,1799581,1902977,-0.030714035034179688,0.10762214660644531
Thailand,-0.0004402266816791926,0.013836166763975892,5106347,5624565,-0.013045996427536006,0.011213582754135143,2.33160061189651,239.7973769014703,5412680,5624565,-5.225098705291748,5.470697736740093,0.014594344531788546,0.6581466315074249,3264,5624572,-0.31802284717559814,0.4016544818878174,-13.728729795207324,1912.2747906780237,5540579,5624565,0.0,0.0,0.03914281610559871,0.4051045920279864,1747976,5624587,-0.23330610990524292,0.471562884747982,0.010556935644399279,0.035008710695546404,5134759,5624570,-0.010977214574813841,0.042272210121154785,-0.3940013693935161,66.04379618324494,5196461,5624573,-2.45989990234375,1.19354248046875,-7141.786114977074,420126.0926095129,117119,118344,0.0,0.0,0.5581336990694243,15.600540331342101,5196461,5624573,-0.5766506195068359,1.6723403930664062
The Bahamas,-2.0755308712061482e-07,0.0014628015931027881,31956,169940,-0.0009257197380065918,0.00020991265773773193,-0.00496484893471732,0.15107919087474922,37506,169940,-0.00022727251052856445,0.0013651700573973358,0.12241020372783787,0.4109118043968242,5605,169883,-0.22737503051757812,0.8208894252777108,-0.07484026851847528,8.93999861917447,107062,169940,0.0,0.09467156641185238,,,0,169888,,,0.00038047506498193045,0.09599092987045016,34087,169945,-0.006206756830215454,0.010621929168701172,1.1509870920510428,16.351159139457792,43924,169946,0.0,0.0,-333.0796703296703,8044.584100096839,2457,3389,0.0,0.0,0.10046303344982242,1.5660111725520325,43924,169946,0.0,0.0
Togo,0.006316767768787475,0.017862556666830953,580726,606325,-0.014414668083190918,0.03739047050476074,-20.010991601884843,386.92505675326316,602278,606325,-28.262894058227538,5.670283889770512,,,0,606295,,,-107.53327483153137,2091.5890371412843,603970,606325,-196.66786499023436,0.0,0.010276306634772027,0.08585432863697051,248605,606358,-0.07431162297725677,0.12708235085010514,0.007993801183509565,0.0387383840215194,582753,606338,-0.03697888851165771,0.07809596061706543,0.9308881821139325,5.701201641965454,584030,606343,-3.032251930236816,8.002188301086415,-233.98384549109707,31112.98241162134,13928,13928,0.0,0.0,-1.1400115362224543,3.0860376550288313,584030,606343,-6.980064225196839,1.0439691305160446
